m,n,Re_Z,Im_Z
12,9,0.0694775814013489,43.05235013515
12,10,0.0695989363363871,146.822834243726
12,11,0.0696718219160702,84.8114858798935
12,12,0.0696961292194695,-627.019614212325
12,13,0.0696718219160636,84.811485879893
12,14,0.0695989363363904,146.822834243726
12,15,0.0694775814013422,43.0523501351502
12,16,0.0693079384114654,17.4700659123523
12,17,0.0690902606955422,8.84986730981947
12,18,0.0688248731202317,5.13866401587818
12,19,0.0685121714612082,3.27246432085395
12,20,0.068152621637282,2.22800151312541
12,21,0.0677467588099045,1.59562889628139
12,22,0.0672951863485192,1.18890182189769
12,23,0.0667985746660757,0.914418312694205
12,24,0.0662576599253174,0.721758586323673
12,25,0.0656732426202298,0.582023915455657
